0s - (0,0,0) - LoginPlayerState
22m48s - (33035,32631,5) - EffectText
22m48s - (33035,32631,5) - TileItemRemove
22m48s - (33035,32631,5) - TileItemAdd
22m48s - (33035,32631,5) - Message
22m48s - (33035,32631,5) - PlayerStats
22m48s - (33035,32631,5) - CreatureHealth
22m48s - (33035,32631,5) - TileItemUpdate
22m48s - (33035,32631,5) - EffectMissile
22m48s - (33035,32631,5) - CreatureSquare
22m48s - (33035,32631,5) - PlayerIcons
22m48s - (33035,32631,5) - PlayerIcons
22m48s - (33035,32631,5) - TileItemUpdate
22m48s - (33035,32631,5) - CreatureMove
22m48s - (33035,32631,5) - CreatureMove
22m48s - (33035,32632,5) - MoveSouth
22m48s - (33035,32632,5) - CreatureMove
22m48s - (33034,32631,6) - MoveFloorDown
22m48s - (33035,32631,6) - MoveEast
22m48s - (33035,32632,6) - MoveSouth
22m48s - (33035,32633,6) - MoveSouth
22m48s - (33035,32633,6) - TargetClear
22m48s - (33035,32633,6) - Message
22m50s - (33035,32633,6) - TileItemUpdate
22m50s - (33035,32633,6) - TileItemUpdate
22m50s - (33035,32633,6) - TileItemUpdate
22m51s - (33035,32633,6) - PlayerStats
22m51s - (33035,32633,6) - CreatureHealth
22m51s - (33035,32633,6) - EffectGraphical
22m51s - (33035,32633,6) - ContainerItemRemove
22m51s - (33035,32633,6) - PlayerStats
22m51s - (33035,32633,6) - CreatureSquare
22m51s - (33035,32633,6) - PlayerStats
22m51s - (33035,32633,6) - CreatureHealth
22m51s - (33035,32633,6) - EffectGraphical
22m51s - (33035,32633,6) - EffectText
22m51s - (33035,32633,6) - Message
22m51s - (33035,32633,6) - PlayerStats
22m51s - (33035,32633,6) - CreatureHealth
22m51s - (33035,32633,6) - TileItemUpdate
22m51s - (33035,32633,6) - TileItemUpdate
22m52s - (33035,32633,6) - CreatureMove
22m52s - (33035,32632,6) - MoveNorth
22m52s - (33035,32632,6) - CreatureMove
22m52s - (33036,32633,5) - MoveFloorUp
22m52s - (33035,32633,5) - MoveWest
22m52s - (33035,32632,5) - MoveNorth
22m52s - (33035,32631,5) - MoveNorth
22m52s - (33035,32631,5) - TileItemUpdate
22m52s - (33035,32631,5) - TileItemUpdate
22m52s - (33035,32631,5) - TileItemUpdate
22m52s - (33035,32631,5) - TileItemUpdate
22m52s - (33035,32631,5) - TileItemUpdate
22m52s - (33035,32631,5) - EffectMissile
22m52s - (33035,32631,5) - CreatureSquare
22m52s - (33035,32631,5) - PlayerStats
22m52s - (33035,32631,5) - CreatureHealth
22m52s - (33035,32631,5) - EffectGraphical
22m52s - (33035,32631,5) - EffectText
22m52s - (33035,32631,5) - Message
22m52s - (33035,32631,5) - PlayerStats
22m52s - (33035,32631,5) - CreatureHealth
22m52s - (33035,32631,5) - TileItemUpdate
22m52s - (33035,32631,5) - CreatureOutfit
22m52s - (33035,32631,5) - EffectGraphical
22m52s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - CreatureSquare
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - CreatureSquare
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - EffectMissile
22m53s - (33035,32631,5) - CreatureSquare
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectText
22m53s - (33035,32631,5) - Message
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - EffectMissile
22m53s - (33035,32631,5) - CreatureSquare
22m53s - (33035,32631,5) - PlayerIcons
22m53s - (33035,32631,5) - PlayerIcons
22m53s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - EffectMissile
22m53s - (33035,32631,5) - CreatureSquare
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectText
22m53s - (33035,32631,5) - Message
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - CreatureOutfit
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - CreatureSquare
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectText
22m53s - (33035,32631,5) - TileItemRemove
22m53s - (33035,32631,5) - TileItemAdd
22m53s - (33035,32631,5) - Message
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - CreatureMove
22m53s - (33035,32631,5) - CreatureSquare
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectText
22m53s - (33035,32631,5) - TileItemRemove
22m53s - (33035,32631,5) - TileItemAdd
22m53s - (33035,32631,5) - Message
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - TileItemUpdate
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - EffectMissile
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectText
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectText
22m53s - (33035,32631,5) - TileItemAdd
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - EffectText
22m53s - (33035,32631,5) - CreatureHealth
22m53s - (33035,32631,5) - EffectGraphical
22m53s - (33035,32631,5) - ContainerItemRemove
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - PlayerStats
22m53s - (33035,32631,5) - EffectText
22m53s - (33035,32631,5) - TileItemRemove
22m53s - (33035,32631,5) - TileItemAdd
22m53s - (33035,32631,5) - TileItemAdd
22m53s - (33035,32631,5) - TileItemRemove
22m53s - (33035,32631,5) - CreatureMove
22m53s - (33035,32632,5) - MoveSouth
22m53s - (33035,32632,5) - CreatureMove
22m53s - (33034,32631,6) - MoveFloorDown
22m53s - (33035,32631,6) - MoveEast
22m53s - (33035,32632,6) - MoveSouth
22m53s - (33035,32633,6) - MoveSouth
22m54s - (33035,32633,6) - TileItemUpdate
22m54s - (33035,32633,6) - TileItemUpdate
22m55s - (33035,32633,6) - CreatureSquare
22m55s - (33035,32633,6) - PlayerStats
22m55s - (33035,32633,6) - CreatureHealth
22m55s - (33035,32633,6) - EffectGraphical
22m55s - (33035,32633,6) - EffectText
22m55s - (33035,32633,6) - Message
22m55s - (33035,32633,6) - PlayerStats
22m55s - (33035,32633,6) - CreatureHealth
22m55s - (33035,32633,6) - TileItemUpdate
22m55s - (33035,32633,6) - TileItemUpdate
22m55s - (33035,32633,6) - CreatureMove
22m55s - (33035,32632,6) - MoveNorth
22m55s - (33035,32632,6) - CreatureMove
22m55s - (33036,32633,5) - MoveFloorUp
22m55s - (33035,32633,5) - MoveWest
22m55s - (33035,32632,5) - MoveNorth
22m55s - (33035,32631,5) - MoveNorth
22m55s - (33035,32631,5) - TileItemUpdate
22m55s - (33035,32631,5) - TileItemUpdate
22m55s - (33035,32631,5) - TileItemUpdate
22m55s - (33035,32631,5) - EffectMissile
22m55s - (33035,32631,5) - CreatureSquare
22m55s - (33035,32631,5) - PlayerIcons
22m55s - (33035,32631,5) - PlayerIcons
22m55s - (33035,32631,5) - TileItemUpdate
22m55s - (33035,32631,5) - CreatureMove
22m55s - (33035,32631,5) - CreatureSquare
22m55s - (33035,32631,5) - EffectGraphical
22m55s - (33035,32631,5) - TileItemUpdate
22m55s - (33035,32631,5) - CreatureSquare
22m55s - (33035,32631,5) - EffectGraphical
22m55s - (33035,32631,5) - TileItemUpdate
22m55s - (33035,32631,5) - CreatureMove
22m56s - (33035,32631,5) - PlayerStats
22m56s - (33035,32631,5) - CreatureMove
22m56s - (33035,32631,5) - CreatureMove
22m56s - (33035,32631,5) - CreatureMove
22m56s - (33035,32631,5) - CreatureMove
22m56s - (33035,32631,5) - CreatureMove
22m57s - (33035,32631,5) - TileItemUpdate
22m57s - (33035,32631,5) - EffectMissile
22m57s - (33035,32631,5) - CreatureSquare
22m57s - (33035,32631,5) - PlayerIcons
22m57s - (33035,32631,5) - PlayerIcons
22m57s - (33035,32631,5) - TileItemUpdate
22m57s - (33035,32631,5) - EffectMissile
22m57s - (33035,32631,5) - CreatureSquare
22m57s - (33035,32631,5) - PlayerStats
22m57s - (33035,32631,5) - CreatureHealth
22m57s - (33035,32631,5) - EffectGraphical
22m57s - (33035,32631,5) - EffectText
22m57s - (33035,32631,5) - Message
22m57s - (33035,32631,5) - PlayerStats
22m57s - (33035,32631,5) - CreatureHealth
22m57s - (33035,32631,5) - TileItemUpdate
22m57s - (33035,32631,5) - CreatureMove
22m57s - (33035,32631,5) - CreatureMove
22m57s - (33035,32631,5) - CreatureSquare
22m57s - (33035,32631,5) - EffectGraphical
22m57s - (33035,32631,5) - TileItemUpdate
22m57s - (33035,32631,5) - CreatureSquare
22m57s - (33035,32631,5) - EffectGraphical
22m57s - (33035,32631,5) - TileItemUpdate
22m57s - (33035,32631,5) - CreatureMove
22m57s - (33035,32631,5) - CreatureSquare
22m57s - (33035,32631,5) - PlayerStats
22m57s - (33035,32631,5) - CreatureHealth
22m57s - (33035,32631,5) - EffectGraphical
22m57s - (33035,32631,5) - EffectText
22m57s - (33035,32631,5) - TileItemRemove
22m57s - (33035,32631,5) - TileItemAdd
22m57s - (33035,32631,5) - Message
22m57s - (33035,32631,5) - PlayerStats
22m57s - (33035,32631,5) - CreatureHealth
22m57s - (33035,32631,5) - TileItemUpdate
22m57s - (33035,32631,5) - EffectMissile
22m57s - (33035,32631,5) - EffectGraphical
22m57s - (33035,32631,5) - TileItemUpdate
22m57s - (33035,32631,5) - CreatureMove
22m58s - (33035,32631,5) - PlayerStats
22m58s - (33035,32631,5) - PlayerStats
22m58s - (33035,32631,5) - EffectMissile
22m58s - (33035,32631,5) - CreatureHealth
22m58s - (33035,32631,5) - EffectGraphical
22m58s - (33035,32631,5) - EffectText
22m58s - (33035,32631,5) - CreatureHealth
22m58s - (33035,32631,5) - EffectGraphical
22m58s - (33035,32631,5) - CreatureHealth
22m58s - (33035,32631,5) - EffectGraphical
22m58s - (33035,32631,5) - EffectText
22m58s - (33035,32631,5) - TileItemAdd
22m58s - (33035,32631,5) - CreatureHealth
22m58s - (33035,32631,5) - EffectGraphical
22m58s - (33035,32631,5) - EffectGraphical
22m58s - (33035,32631,5) - EffectGraphical
22m58s - (33035,32631,5) - CreatureHealth
22m58s - (33035,32631,5) - EffectGraphical
22m58s - (33035,32631,5) - EffectText
22m58s - (33035,32631,5) - CreatureHealth
22m58s - (33035,32631,5) - EffectGraphical
22m58s - (33035,32631,5) - PlayerStats
22m58s - (33035,32631,5) - CreatureMove
22m58s - (33035,32631,5) - CreatureMove
22m58s - (33035,32632,5) - MoveSouth
22m58s - (33035,32632,5) - CreatureMove
22m58s - (33034,32631,6) - MoveFloorDown
22m58s - (33035,32631,6) - MoveEast
22m58s - (33035,32632,6) - MoveSouth
22m58s - (33035,32633,6) - MoveSouth
22m58s - (33035,32633,6) - TileItemUpdate
22m58s - (33035,32633,6) - TileItemUpdate
22m58s - (33035,32633,6) - PlayerStats
22m58s - (33035,32633,6) - EffectText
22m58s - (33035,32633,6) - TileItemAdd
22m58s - (33035,32633,6) - TileItemRemove
22m58s - (33035,32633,6) - PlayerStats
22m58s - (33035,32633,6) - EffectText
22m58s - (33035,32633,6) - TileItemRemove
22m58s - (33035,32633,6) - TileItemAdd
22m58s - (33035,32633,6) - TileItemAdd
22m58s - (33035,32633,6) - TileItemRemove
22m58s - (33035,32633,6) - CreatureMove
22m59s - (33035,32633,6) - CreatureSquare
22m59s - (33035,32633,6) - PlayerStats
22m59s - (33035,32633,6) - CreatureHealth
22m59s - (33035,32633,6) - EffectGraphical
22m59s - (33035,32633,6) - EffectText
22m59s - (33035,32633,6) - Message
22m59s - (33035,32633,6) - PlayerStats
22m59s - (33035,32633,6) - CreatureHealth
22m59s - (33035,32633,6) - PlayerStats
22m59s - (33035,32633,6) - CreatureHealth
22m59s - (33035,32633,6) - PlayerStats
22m59s - (33035,32633,6) - TileItemUpdate
22m59s - (33035,32633,6) - TileItemUpdate
22m59s - (33035,32633,6) - CreatureMove
22m59s - (33035,32632,6) - MoveNorth
22m59s - (33035,32632,6) - CreatureMove
22m59s - (33036,32633,5) - MoveFloorUp
22m59s - (33035,32633,5) - MoveWest
22m59s - (33035,32632,5) - MoveNorth
22m59s - (33035,32631,5) - MoveNorth
22m59s - (33035,32631,5) - TileItemUpdate
23m0s - (33035,32631,5) - CreatureSquare
23m0s - (33035,32631,5) - EffectGraphical
23m0s - (33035,32631,5) - TileItemUpdate
23m0s - (33035,32631,5) - CreatureMove
23m0s - (33035,32631,5) - CreatureMove
23m0s - (33035,32631,5) - CreatureMove
23m0s - (33035,32631,5) - TileItemUpdate
23m1s - (33035,32631,5) - CreatureMove
23m1s - (33035,32631,5) - CreatureMove
23m1s - (33035,32631,5) - CreatureMessage
23m1s - (33035,32631,5) - InventoryItemClear
23m1s - (33035,32631,5) - ContainerItemAdd
23m1s - (33035,32631,5) - PlayerStats
23m1s - (33035,32631,5) - PlayerStats
23m1s - (33035,32631,5) - ContainerItemRemove
23m1s - (33035,32631,5) - InventoryItemSet
23m1s - (33035,32631,5) - PlayerStats
23m1s - (33035,32631,5) - PlayerStats
23m2s - (33035,32631,5) - CreatureSquare
23m2s - (33035,32631,5) - PlayerStats
23m2s - (33035,32631,5) - CreatureHealth
23m2s - (33035,32631,5) - EffectGraphical
23m2s - (33035,32631,5) - EffectText
23m2s - (33035,32631,5) - TileItemRemove
23m2s - (33035,32631,5) - TileItemAdd
23m2s - (33035,32631,5) - Message
23m2s - (33035,32631,5) - PlayerStats
23m2s - (33035,32631,5) - CreatureHealth
23m2s - (33035,32631,5) - TileItemUpdate
23m2s - (33035,32631,5) - CreatureMove
23m2s - (33035,32631,5) - CreatureMove
23m2s - (33035,32631,5) - TileItemUpdate
23m2s - (33035,32631,5) - TileItemUpdate
23m2s - (33035,32631,5) - CreatureMove
23m2s - (33035,32631,5) - CreatureMove
23m3s - (33035,32631,5) - CreatureMove
23m3s - (33035,32631,5) - CreatureSquare
23m3s - (33035,32631,5) - PlayerStats
23m3s - (33035,32631,5) - CreatureHealth
23m3s - (33035,32631,5) - EffectGraphical
23m3s - (33035,32631,5) - EffectText
23m3s - (33035,32631,5) - Message
23m3s - (33035,32631,5) - PlayerStats
23m3s - (33035,32631,5) - CreatureHealth
23m3s - (33035,32631,5) - ContainerOpen
23m3s - (33035,32631,5) - TileItemUpdate
23m3s - (33035,32631,5) - TileItemUpdate
23m3s - (33035,32631,5) - CreatureMove
23m3s - (33035,32631,5) - ContainerOpen
23m4s - (33035,32631,5) - CreatureSquare
23m4s - (33035,32631,5) - EffectGraphical
23m4s - (33035,32631,5) - TileItemUpdate
23m4s - (33035,32631,5) - PlayerSkills
23m4s - (33035,32631,5) - CreatureHealth
23m4s - (33035,32631,5) - EffectGraphical
23m4s - (33035,32631,5) - EffectText
23m4s - (33035,32631,5) - CreatureHealth
23m4s - (33035,32631,5) - EffectMissile
23m4s - (33035,32631,5) - InventoryItemSet
23m4s - (33035,32631,5) - PlayerStats
23m4s - (33035,32631,5) - TargetClear
23m4s - (33035,32631,5) - CreatureMove
23m4s - (33035,32631,5) - CreatureMove
23m4s - (33035,32631,5) - PlayerStats
23m4s - (33035,32631,5) - EffectText
23m4s - (33035,32631,5) - TileItemAdd
23m4s - (33035,32631,5) - TileItemRemove
23m4s - (33035,32631,5) - CreatureMove
23m5s - (33035,32631,5) - ContainerItemRemove
23m5s - (33035,32631,5) - ContainerItemUpdate
23m5s - (33035,32631,5) - CreatureMove
23m5s - (33035,32631,5) - PlayerStats
23m5s - (33035,32631,5) - CreatureHealth
23m5s - (33035,32631,5) - PlayerStats
23m5s - (33035,32631,5) - ContainerItemRemove
23m5s - (33035,32631,5) - ContainerItemUpdate
23m5s - (33035,32631,5) - PlayerStats
23m5s - (33035,32631,5) - CreatureMove
23m6s - (33035,32631,5) - ContainerOpen
23m6s - (33035,32631,5) - CreatureMove
23m6s - (33035,32631,5) - Message
23m6s - (33035,32631,5) - TileItemUpdate
23m6s - (33035,32631,5) - TileItemUpdate
23m6s - (33035,32631,5) - CreatureMove
23m6s - (33035,32631,5) - CreatureMove
23m7s - (33035,32631,5) - ContainerItemRemove
23m7s - (33035,32631,5) - ContainerItemAdd
23m7s - (33035,32631,5) - PlayerStats
23m7s - (33035,32631,5) - CreatureSquare
23m7s - (33035,32631,5) - PlayerStats
23m7s - (33035,32631,5) - CreatureHealth
23m7s - (33035,32631,5) - EffectGraphical
23m7s - (33035,32631,5) - EffectText
23m7s - (33035,32631,5) - Message
23m7s - (33035,32631,5) - PlayerStats
23m7s - (33035,32631,5) - CreatureHealth
23m7s - (33035,32631,5) - CreatureMove
23m7s - (33035,32631,5) - CreatureMove
23m7s - (33036,32631,5) - MoveEast
23m7s - (33036,32631,5) - TileItemUpdate
23m7s - (33036,32631,5) - TileItemUpdate
23m7s - (33036,32631,5) - CreatureMove
23m7s - (33037,32631,5) - MoveEast
23m7s - (33037,32631,5) - ContainerClose
23m7s - (33037,32631,5) - ContainerClose
23m7s - (33037,32631,5) - CreatureMove
23m8s - (33037,32631,5) - EffectMissile
23m8s - (33037,32631,5) - InventoryItemSet
23m8s - (33037,32631,5) - PlayerStats
23m8s - (33037,32631,5) - EffectGraphical
23m8s - (33037,32631,5) - PlayerStats
23m8s - (33037,32631,5) - CreatureHealth
23m8s - (33037,32631,5) - EffectGraphical
23m8s - (33037,32631,5) - EffectText
23m8s - (33037,32631,5) - Message
23m8s - (33037,32631,5) - PlayerStats
23m8s - (33037,32631,5) - CreatureHealth
23m8s - (33037,32631,5) - CreatureMove
23m8s - (33037,32631,5) - CreatureMove
23m8s - (33037,32631,5) - CreatureMove
23m9s - (33037,32631,5) - CreatureMove
23m9s - (33037,32631,5) - CreatureMove
23m9s - (33038,32631,5) - MoveEast
23m9s - (33038,32631,5) - ContainerClose
23m10s - (33038,32631,5) - ContainerClose
23m10s - (33038,32631,5) - CreatureMove
23m10s - (33038,32631,5) - CreatureHealth
23m10s - (33038,32631,5) - EffectGraphical
23m10s - (33038,32631,5) - EffectText
23m10s - (33038,32631,5) - CreatureHealth
23m10s - (33038,32631,5) - EffectMissile
23m10s - (33038,32631,5) - InventoryItemSet
23m10s - (33038,32631,5) - PlayerStats
23m10s - (33038,32631,5) - TargetClear
23m10s - (33038,32631,5) - TileItemUpdate
23m10s - (33038,32631,5) - TileItemUpdate
23m10s - (33038,32631,5) - PlayerStats
23m10s - (33038,32631,5) - EffectText
23m10s - (33038,32631,5) - TileItemAdd
23m10s - (33038,32631,5) - TileItemRemove
23m10s - (33038,32631,5) - CreatureMove
23m11s - (33038,32631,5) - PlayerStats
23m11s - (33038,32631,5) - CreatureHealth
23m11s - (33038,32631,5) - EffectGraphical
23m11s - (33038,32631,5) - ContainerItemRemove
23m11s - (33038,32631,5) - PlayerStats
23m11s - (33038,32631,5) - CreatureMove
23m11s - (33039,32631,5) - MoveEast
23m11s - (33039,32631,5) - CreatureSquare
23m11s - (33039,32631,5) - PlayerStats
23m11s - (33039,32631,5) - CreatureHealth
23m11s - (33039,32631,5) - EffectGraphical
23m11s - (33039,32631,5) - EffectText
23m11s - (33039,32631,5) - Message
23m11s - (33039,32631,5) - PlayerStats
23m11s - (33039,32631,5) - CreatureHealth
23m11s - (33039,32631,5) - PlayerStats
23m11s - (33039,32631,5) - CreatureHealth
23m11s - (33039,32631,5) - PlayerStats
23m11s - (33039,32631,5) - TileItemUpdate
23m11s - (33039,32631,5) - TileItemUpdate
23m11s - (33039,32631,5) - CreatureMove
23m11s - (33039,32630,5) - MoveNorth
23m11s - (33039,32630,5) - CreatureMove
23m11s - (33040,32630,5) - MoveEast
23m12s - (33040,32630,5) - TileItemUpdate
23m12s - (33040,32630,5) - TileItemUpdate
23m12s - (33040,32630,5) - CreatureMove
23m12s - (33040,32630,5) - CreatureMove
23m12s - (33041,32630,5) - MoveEast
23m12s - (33041,32630,5) - PlayerStats
23m12s - (33041,32630,5) - CreatureMove
23m12s - (33042,32630,5) - MoveEast
23m12s - (33042,32630,5) - CreatureMove
23m13s - (33042,32630,5) - TileItemUpdate
23m13s - (33042,32630,5) - TileItemUpdate
23m13s - (33042,32630,5) - TileItemUpdate
23m13s - (33042,32630,5) - CreatureMove
23m13s - (33042,32630,5) - ContainerOpen
23m13s - (33042,32630,5) - CreatureMove
23m13s - (33042,32629,5) - MoveNorth
23m14s - (33042,32629,5) - TileItemUpdate
23m14s - (33042,32629,5) - TileItemUpdate
23m14s - (33042,32629,5) - TileItemUpdate
23m14s - (33042,32629,5) - CreatureMove
23m14s - (33042,32629,5) - TileItemUpdate
23m14s - (33042,32629,5) - TileItemUpdate
23m14s - (33042,32629,5) - ContainerItemRemove
23m14s - (33042,32629,5) - ContainerItemUpdate
23m14s - (33042,32629,5) - PlayerStats
23m14s - (33042,32629,5) - CreatureMove
23m15s - (33042,32629,5) - TileItemUpdate
23m15s - (33042,32629,5) - TileItemUpdate
23m15s - (33042,32629,5) - CreatureMove
23m15s - (33042,32629,5) - ContainerItemRemove
23m15s - (33042,32629,5) - ContainerItemUpdate
23m15s - (33042,32629,5) - PlayerStats
23m15s - (33042,32629,5) - PlayerStats
23m15s - (33042,32629,5) - CreatureSquare
23m15s - (33042,32629,5) - PlayerStats
23m15s - (33042,32629,5) - CreatureHealth
23m15s - (33042,32629,5) - EffectGraphical
23m15s - (33042,32629,5) - EffectText
23m15s - (33042,32629,5) - Message
23m15s - (33042,32629,5) - PlayerStats
23m15s - (33042,32629,5) - CreatureHealth
23m15s - (33042,32629,5) - CreatureMove
23m15s - (33042,32628,5) - MoveNorth
23m15s - (33042,32628,5) - ContainerClose
23m15s - (33042,32628,5) - ContainerClose
23m15s - (33042,32628,5) - TileItemUpdate
23m15s - (33042,32628,5) - TileItemUpdate
23m15s - (33042,32628,5) - CreatureMove
23m15s - (33042,32627,5) - MoveNorth
23m16s - (33042,32627,5) - TileItemUpdate
23m16s - (33042,32627,5) - TileItemUpdate
23m16s - (33042,32627,5) - CreatureMove
23m16s - (33042,32627,5) - CreatureMove
23m16s - (33042,32628,5) - MoveSouth
23m16s - (33042,32628,5) - CreatureMove
23m16s - (33042,32629,5) - MoveSouth
23m16s - (33042,32629,5) - CreatureMove
23m16s - (33042,32630,5) - MoveSouth
23m16s - (33042,32630,5) - CreatureMove
23m17s - (33042,32630,5) - TileItemUpdate
23m17s - (33042,32630,5) - TileItemUpdate
23m17s - (33042,32630,5) - TileItemUpdate
23m17s - (33042,32630,5) - CreatureMove
23m17s - (33042,32630,5) - PlayerStats
23m17s - (33042,32630,5) - CreatureHealth
23m17s - (33042,32630,5) - PlayerStats
23m17s - (33042,32630,5) - CreatureMove
23m17s - (33043,32630,5) - MoveEast
23m18s - (33043,32630,5) - TileItemUpdate
23m18s - (33043,32630,5) - CreatureMove
23m18s - (33043,32630,5) - InventoryItemClear
23m18s - (33043,32630,5) - ContainerItemAdd
23m18s - (33043,32630,5) - PlayerStats
23m18s - (33043,32630,5) - PlayerStats
23m18s - (33043,32630,5) - ContainerItemRemove
23m18s - (33043,32630,5) - InventoryItemSet
23m18s - (33043,32630,5) - PlayerStats
23m18s - (33043,32630,5) - PlayerStats
23m18s - (33043,32630,5) - TileItemUpdate
23m18s - (33043,32630,5) - TileItemUpdate
23m18s - (33043,32630,5) - CreatureMove
23m18s - (33044,32630,5) - MoveEast
23m18s - (33044,32630,5) - CreatureMove
23m19s - (33044,32630,5) - TileItemUpdate
23m19s - (33044,32630,5) - CreatureMove
23m19s - (33044,32630,5) - CreatureSquare
23m19s - (33044,32630,5) - PlayerStats
23m19s - (33044,32630,5) - CreatureHealth
23m19s - (33044,32630,5) - EffectGraphical
23m19s - (33044,32630,5) - EffectText
23m19s - (33044,32630,5) - Message
23m19s - (33044,32630,5) - PlayerStats
23m19s - (33044,32630,5) - CreatureHealth
23m19s - (33044,32630,5) - PlayerStats
23m19s - (33044,32630,5) - CreatureHealth
23m19s - (33044,32630,5) - EffectGraphical
23m19s - (33044,32630,5) - EffectText
23m19s - (33044,32630,5) - Message
23m19s - (33044,32630,5) - PlayerStats
23m19s - (33044,32630,5) - CreatureHealth
23m19s - (33044,32630,5) - TileItemUpdate
23m19s - (33044,32630,5) - TileItemUpdate
23m19s - (33044,32630,5) - TileItemUpdate
23m20s - (33044,32630,5) - TileItemUpdate
23m20s - (33044,32630,5) - TileItemUpdate
23m20s - (33044,32630,5) - TileItemUpdate
23m20s - (33044,32630,5) - CreatureMove
23m20s - (33044,32630,5) - CreatureMove
23m21s - (33044,32630,5) - CreatureMessage
23m21s - (33044,32630,5) - TileItemUpdate
23m21s - (33044,32630,5) - TileItemUpdate
23m21s - (33044,32630,5) - TileItemUpdate
23m21s - (33044,32630,5) - CreatureMove
23m22s - (33044,32630,5) - TileItemUpdate
23m22s - (33044,32630,5) - CreatureMove
23m22s - (33044,32630,5) - TileItemUpdate
23m22s - (33044,32630,5) - TileItemUpdate
23m22s - (33044,32630,5) - CreatureMove
23m23s - (33044,32630,5) - TileItemUpdate
23m23s - (33044,32630,5) - TileItemUpdate
23m23s - (33044,32630,5) - CreatureMove
23m23s - (33044,32630,5) - CreatureSquare
23m23s - (33044,32630,5) - PlayerStats
23m23s - (33044,32630,5) - CreatureHealth
23m23s - (33044,32630,5) - EffectGraphical
23m23s - (33044,32630,5) - EffectText
23m23s - (33044,32630,5) - Message
23m23s - (33044,32630,5) - PlayerStats
23m23s - (33044,32630,5) - CreatureHealth
23m23s - (33044,32630,5) - PlayerStats
23m23s - (33044,32630,5) - CreatureHealth
23m23s - (33044,32630,5) - PlayerStats
23m23s - (33044,32630,5) - CreatureOutfit
23m23s - (33044,32630,5) - TileItemUpdate
23m23s - (33044,32630,5) - TileItemUpdate
23m24s - (33044,32630,5) - TileItemUpdate
23m24s - (33044,32630,5) - TileItemUpdate
23m24s - (33044,32630,5) - CreatureMove
23m24s - (33044,32630,5) - CreatureMove
23m25s - (33044,32630,5) - CreatureMessage
23m25s - (33044,32630,5) - TileItemUpdate
23m25s - (33044,32630,5) - TileItemUpdate
23m25s - (33044,32630,5) - CreatureMove
23m26s - (33044,32630,5) - TileItemUpdate
23m26s - (33044,32630,5) - TileItemUpdate
23m26s - (33044,32630,5) - TileItemUpdate
23m26s - (33044,32630,5) - TileItemUpdate
23m26s - (33044,32630,5) - TileItemUpdate
